trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
6,Eve_p_0.9,1200,598,0.49833333333333335,120,0.16666666666666666,0.25585284280936454,20,153,0,0,0,0,0.0,0.0,False,False,False,316,0.24367088607594936,282,0.2695035460992908,0.11055996367984616,0.24345281393262286
7,Eve_p_0.9,1200,592,0.49333333333333335,118,0.19491525423728814,0.21621621621621623,23,128,0,0,0,0,0.0,0.0,False,False,False,310,0.1935483870967742,282,0.24113475177304963,0.13354074206772926,0.2755273969968436
0,Eve_p_1.0,1200,588,0.49,118,0.2288135593220339,0.2619047619047619,27,154,0,0,0,0,0.0,0.0,False,False,False,302,0.2814569536423841,286,0.24125874125874125,0.16228680042994797,0.3124404342941168
1,Eve_p_1.0,1200,588,0.49,118,0.1694915254237288,0.20748299319727892,20,122,0,0,0,0,0.0,0.0,False,False,False,308,0.21428571428571427,280,0.2,0.11248310046569439,0.2473407168542595
2,Eve_p_1.0,1200,614,0.5116666666666667,123,0.2764227642276423,0.2671009771986971,34,164,0,0,0,0,0.0,0.0,False,False,False,314,0.28343949044585987,300,0.25,0.20506996476617162,0.36131786685164974
3,Eve_p_1.0,1200,596,0.49666666666666665,119,0.2605042016806723,0.22651006711409397,31,135,0,0,0,0,0.0,0.0,False,False,False,303,0.19801980198019803,293,0.25597269624573377,0.19001721015898726,0.34597006525101753
4,Eve_p_1.0,1200,604,0.5033333333333333,121,0.23140495867768596,0.2251655629139073,28,136,0,0,0,0,0.0,0.0,False,False,False,290,0.24482758620689654,314,0.2070063694267516,0.16523136602912736,0.31410826509968326
5,Eve_p_1.0,1200,570,0.475,114,0.2807017543859649,0.2824561403508772,32,161,0,0,0,0,0.0,0.0,False,False,False,292,0.2808219178082192,278,0.2841726618705036,0.20640720544924923,0.3692939060239269
6,Eve_p_1.0,1200,596,0.49666666666666665,119,0.18487394957983194,0.2348993288590604,22,140,0,0,0,0,0.0,0.0,False,False,False,299,0.23076923076923078,297,0.23905723905723905,0.12537708035320613,0.2640798609757473
7,Eve_p_1.0,1200,616,0.5133333333333333,123,0.2845528455284553,0.237012987012987,35,146,0,0,0,0,0.0,0.0,False,False,False,294,0.23469387755102042,322,0.2391304347826087,0.21228579334307549,0.36986975348864326
