trial_index,condition_name,total_signals,sifted_key_length,sifting_ratio,test_bits,estimated_qber,actual_qber,estimated_error_count,actual_error_count,corrected_bits,reconciliation_leakage,reconciled_key_length,final_key_length,final_key_rate,compression_ratio,accepted,final_keys_match,reconciliation_matched,z_basis_sifted_length,z_basis_qber,x_basis_sifted_length,x_basis_qber,qber_ci_lower,qber_ci_upper
5,bit_flip_p_0.20,1000,511,0.511,102,0.08823529411764706,0.08414872798434442,9,43,34,239,409,1,0.001,0.0024449877750611247,True,True,True,261,0.16475095785440613,250,0.0,0.04711555975757313,0.1592445855395142
0,phase_flip_p_0.00,1000,501,0.501,100,0.0,0.0,0,0,0,26,401,300,0.3,0.7481296758104738,True,True,True,237,0.0,264,0.0,0.0,0.03699349820698568
1,phase_flip_p_0.00,1000,513,0.513,103,0.0,0.0,0,0,0,26,410,307,0.307,0.748780487804878,True,True,True,268,0.0,245,0.0,0.0,0.03595475822864816
2,phase_flip_p_0.00,1000,519,0.519,104,0.0,0.0,0,0,0,26,415,311,0.311,0.7493975903614458,True,True,True,251,0.0,268,0.0,0.0,0.03562135437245191
3,phase_flip_p_0.00,1000,504,0.504,101,0.0,0.0,0,0,0,26,403,302,0.302,0.749379652605459,True,True,True,246,0.0,258,0.0,0.0,0.03664064639985608
4,phase_flip_p_0.00,1000,482,0.482,96,0.0,0.0,0,0,0,25,386,289,0.289,0.7487046632124352,True,True,True,223,0.0,259,0.0,0.0,0.038475587857675686
5,phase_flip_p_0.00,1000,462,0.462,92,0.0,0.0,0,0,0,24,370,277,0.277,0.7486486486486487,True,True,True,248,0.0,214,0.0,0.0,0.04008138928562172
0,phase_flip_p_0.02,1000,464,0.464,93,0.0,0.010775862068965518,0,5,5,44,371,278,0.278,0.7493261455525606,True,True,True,237,0.0,227,0.022026431718061675,0.0,0.03966750261173514
1,phase_flip_p_0.02,1000,466,0.466,93,0.010752688172043012,0.012875536480686695,1,6,5,68,373,275,0.275,0.7372654155495979,True,True,True,228,0.0,238,0.025210084033613446,0.0019006420286555546,0.058419172354870236
2,phase_flip_p_0.02,1000,506,0.506,101,0.019801980198019802,0.011857707509881422,2,6,4,68,405,257,0.257,0.6345679012345679,True,True,True,266,0.0,240,0.025,0.0054473224611470555,0.06934616962584345
3,phase_flip_p_0.02,1000,499,0.499,100,0.0,0.018036072144288578,0,9,9,86,399,299,0.299,0.7493734335839599,True,True,True,260,0.0,239,0.03765690376569038,0.0,0.03699349820698568
4,phase_flip_p_0.02,1000,515,0.515,103,0.019417475728155338,0.017475728155339806,2,9,7,80,412,258,0.258,0.6262135922330098,True,True,True,242,0.0,273,0.03296703296703297,0.0053412252741783794,0.06805218312034753
5,phase_flip_p_0.02,1000,507,0.507,101,0.019801980198019802,0.011834319526627219,2,6,4,42,406,271,0.271,0.6674876847290641,True,True,True,253,0.0,254,0.023622047244094488,0.0054473224611470555,0.06934616962584345
0,phase_flip_p_0.04,1000,494,0.494,99,0.0,0.018218623481781375,0,9,9,86,395,296,0.296,0.7493670886075949,True,True,True,250,0.0,244,0.036885245901639344,0.0,0.03735321206782739
1,phase_flip_p_0.04,1000,516,0.516,103,0.019417475728155338,0.031007751937984496,2,16,14,134,413,231,0.231,0.559322033898305,True,True,True,241,0.0,275,0.05818181818181818,0.0053412252741783794,0.06805218312034753
2,phase_flip_p_0.04,1000,464,0.464,93,0.010752688172043012,0.01939655172413793,1,9,8,80,371,267,0.267,0.7196765498652291,True,True,True,212,0.0,252,0.03571428571428571,0.0019006420286555546,0.058419172354870236
3,phase_flip_p_0.04,1000,493,0.493,99,0.04040404040404041,0.02028397565922921,4,10,6,49,394,177,0.177,0.44923857868020306,True,True,True,247,0.0,246,0.04065040650406504,0.015822638994147556,0.09932021250254229
4,phase_flip_p_0.04,1000,498,0.498,100,0.03,0.018072289156626505,3,9,6,99,398,193,0.193,0.4849246231155779,True,True,True,257,0.0,241,0.03734439834024896,0.010254524024038925,0.0845193642905276
5,phase_flip_p_0.04,1000,507,0.507,101,0.039603960396039604,0.011834319526627219,4,6,2,34,406,193,0.193,0.4753694581280788,True,True,True,257,0.0,250,0.024,0.015507146202925828,0.0974391915711991
0,phase_flip_p_0.06,1000,491,0.491,98,0.02040816326530612,0.03054989816700611,2,15,13,102,393,229,0.229,0.5826972010178118,True,True,True,234,0.0,257,0.058365758754863814,0.0056146141550348985,0.07138211106371997
1,phase_flip_p_0.06,1000,508,0.508,102,0.06862745098039216,0.047244094488188976,7,24,17,120,406,53,0.053,0.13054187192118227,True,True,True,247,0.0,261,0.09195402298850575,0.03363822087686714,0.13492955038674817
2,phase_flip_p_0.06,1000,471,0.471,94,0.031914893617021274,0.014861995753715499,3,7,4,40,377,203,0.203,0.5384615384615384,True,True,True,234,0.0,237,0.029535864978902954,0.010912627468307706,0.08967314608122352
3,phase_flip_p_0.06,1000,487,0.487,97,0.041237113402061855,0.03490759753593429,4,17,13,102,390,145,0.145,0.3717948717948718,True,True,True,236,0.0,251,0.06772908366533864,0.016151236586163194,0.10127525604073725
4,phase_flip_p_0.06,1000,514,0.514,103,0.038834951456310676,0.021400778210116732,4,11,7,54,411,189,0.189,0.45985401459854014,True,True,True,244,0.0,270,0.040740740740740744,0.01520398954826923,0.09562806901213441
5,phase_flip_p_0.06,1000,485,0.485,97,0.020618556701030927,0.03917525773195876,2,19,17,143,388,204,0.204,0.5257731958762887,True,True,True,242,0.0,243,0.07818930041152264,0.005672685102266338,0.07208758247415772
0,phase_flip_p_0.08,1000,518,0.518,104,0.0673076923076923,0.04633204633204633,7,24,17,120,414,59,0.059,0.14251207729468598,True,True,True,259,0.0,259,0.09266409266409266,0.03298368902967008,0.1324578676387979
1,phase_flip_p_0.08,1000,493,0.493,99,0.030303030303030304,0.04462474645030426,3,22,19,151,394,164,0.164,0.41624365482233505,True,True,True,253,0.0,240,0.09166666666666666,0.010358639578454044,0.08533680206102018
2,phase_flip_p_0.08,1000,486,0.486,97,0.041237113402061855,0.03497942386831276,4,17,13,100,389,146,0.146,0.37532133676092544,True,True,True,239,0.0,247,0.06882591093117409,0.016151236586163194,0.10127525604073725
3,phase_flip_p_0.08,1000,489,0.489,98,0.02040816326530612,0.04294478527607362,2,21,19,126,391,215,0.215,0.5498721227621484,True,True,True,233,0.0,256,0.08203125,0.0056146141550348985,0.07138211106371997
